variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95
node256_only,controlled_fanout,180000,18,10000,0.0,insert,25,6.60807828,0.15355506772504543,0.060193586548217805
node256_only,controlled_fanout,180000,18,10000,0.0,lookup_absent,25,42.26147376,7.421596450708611,2.9092658086777754
node256_only,controlled_fanout,180000,18,10000,0.0,lookup_success,25,13.19952728,1.0174658577307611,0.39884661623045836
node256_only,controlled_fanout,192000,192,1000,0.0,insert,25,11.095596800000001,0.9793148065490737,0.3838914041672369
node256_only,controlled_fanout,192000,192,1000,0.0,lookup_absent,25,51.91774816,10.377294738298845,4.0678995374131475
node256_only,controlled_fanout,192000,192,1000,0.0,lookup_success,25,27.469836639999997,4.6233533101019315,1.8123544975599573
node256_only,controlled_fanout,224000,224,1000,0.0,insert,25,10.32290104,0.33494940920103705,0.13130016840680653
node256_only,controlled_fanout,224000,224,1000,0.0,lookup_absent,25,36.704975919999995,3.6884277128455065,1.4458636634354387
node256_only,controlled_fanout,224000,224,1000,0.0,lookup_success,25,16.57554872,1.7769440602026443,0.6965620715994365
node256_only,controlled_fanout,240000,24,10000,0.0,insert,25,6.33733752,0.2586902871240887,0.10140659255264277
node256_only,controlled_fanout,240000,24,10000,0.0,lookup_absent,25,27.37649312,2.032361395183022,0.7966856669117447
node256_only,controlled_fanout,240000,24,10000,0.0,lookup_success,25,9.8188972,0.8973376429276774,0.35175635602764954
node256_only,controlled_fanout,255000,255,1000,0.0,insert,25,9.33650408,1.0943278698378793,0.42897652497644867
node256_only,controlled_fanout,255000,255,1000,0.0,lookup_absent,25,30.47485084,1.8153109221938328,0.7116018814999825
node256_only,controlled_fanout,255000,255,1000,0.0,lookup_success,25,11.95887424,1.1727382448776056,0.45971339199202144
node256_only,controlled_fanout,310000,31,10000,0.0,insert,25,5.52613496,0.222877872312671,0.08736812594656704
node256_only,controlled_fanout,310000,31,10000,0.0,lookup_absent,25,22.285818560000003,1.0664252816259194,0.41803871039736046
node256_only,controlled_fanout,310000,31,10000,0.0,lookup_success,25,7.76958036,0.33080117386554636,0.12967406015529417
node256_only,controlled_fanout,320000,32,10000,0.0,insert,25,5.33567028,0.26486506932878723,0.10382710717688459
node256_only,controlled_fanout,320000,32,10000,0.0,lookup_absent,25,21.943872040000002,1.1078148396182719,0.4342634171303626
node256_only,controlled_fanout,320000,32,10000,0.0,lookup_success,25,7.55102084,0.8028454962034351,0.31471543451174655
node256_only,controlled_fanout,330000,33,10000,0.0,insert,25,5.26596084,0.2670217203806773,0.1046725143892255
node256_only,controlled_fanout,330000,33,10000,0.0,lookup_absent,25,21.3119674,1.039305122233641,0.40740760791558717
node256_only,controlled_fanout,330000,33,10000,0.0,lookup_success,25,7.50853788,0.613229701706283,0.2403860430688629
node256_only,controlled_fanout,340000,34,10000,0.0,insert,25,4.96847204,0.45934604414187574,0.1800636493036153
node256_only,controlled_fanout,340000,34,10000,0.0,lookup_absent,25,20.85812136,1.4780389948336345,0.5793912859747847
node256_only,controlled_fanout,340000,34,10000,0.0,lookup_success,25,7.27393044,0.5769589334336024,0.22616790190597214
node256_only,controlled_fanout,370000,37,10000,0.0,insert,25,4.8763382,0.07505712176569271,0.029422391732151543
node256_only,controlled_fanout,370000,37,10000,0.0,lookup_absent,25,20.41829032,0.42039767546234535,0.16479588878123938
node256_only,controlled_fanout,370000,37,10000,0.0,lookup_success,25,6.82446044,0.602357054555552,0.23612396538577637
node256_only,controlled_fanout,400000,40,10000,0.0,insert,25,4.5164426,0.2104547327689098,0.08249825524541264
node256_only,controlled_fanout,400000,40,10000,0.0,lookup_absent,25,19.21996224,1.6744057526158909,0.6563670550254292
node256_only,controlled_fanout,400000,40,10000,0.0,lookup_success,25,6.51078472,0.5997676205120697,0.2351089072407313
node256_only,controlled_fanout,470000,47,10000,0.0,insert,25,4.1010282,0.16550704249643478,0.06487876065860243
node256_only,controlled_fanout,470000,47,10000,0.0,lookup_absent,25,18.49424712,0.614089686467045,0.24072315709508163
node256_only,controlled_fanout,470000,47,10000,0.0,lookup_success,25,6.0922408,0.3547789685746843,0.13907335568127624
node256_only,controlled_fanout,480000,48,10000,0.0,insert,25,3.9844710000000005,0.18409026785678628,0.07216338499986022
node256_only,controlled_fanout,480000,48,10000,0.0,lookup_absent,25,18.28387956,1.047502660113491,0.4106210427644884
node256_only,controlled_fanout,480000,48,10000,0.0,lookup_success,25,6.0206681600000005,0.3450491834475291,0.1352592799114314
node256_only,controlled_fanout,490000,49,10000,0.0,insert,25,4.0289004,0.07488255397175858,0.029353961156929363
node256_only,controlled_fanout,490000,49,10000,0.0,lookup_absent,25,17.763260600000002,1.7865786280235931,0.7003388221852485
node256_only,controlled_fanout,490000,49,10000,0.0,lookup_success,25,5.95186824,0.30800189047583787,0.12073674106652846
node256_only,controlled_fanout,500000,50,10000,0.0,insert,25,3.94531952,0.14993542056641135,0.058774684862033244
node256_only,controlled_fanout,500000,50,10000,0.0,lookup_absent,25,18.17179296,0.3775723558881874,0.14800836350816945
node256_only,controlled_fanout,500000,50,10000,0.0,lookup_success,25,5.893360840000001,0.4071488469834751,0.1596023480175222
node256_only,controlled_fanout,560000,56,10000,0.0,insert,25,3.70954996,0.13012856298851794,0.051010396691499024
node256_only,controlled_fanout,560000,56,10000,0.0,lookup_absent,25,17.514124119999998,0.26634428366391366,0.10440695919625416
node256_only,controlled_fanout,560000,56,10000,0.0,lookup_success,25,5.62096948,0.2965784182785277,0.11625873996518285
node256_only,controlled_fanout,630000,63,10000,0.0,insert,25,3.462048,0.17806469625227977,0.06980136093089367
node256_only,controlled_fanout,630000,63,10000,0.0,lookup_absent,25,16.77654264,0.5246578983457449,0.20566589615153202
node256_only,controlled_fanout,630000,63,10000,0.0,lookup_success,25,5.1957712,0.39421282202806807,0.15453142623500268
node256_only,controlled_fanout,640000,64,10000,0.0,insert,25,3.52682892,0.04046676905799782,0.015862973470735144
node256_only,controlled_fanout,640000,64,10000,0.0,lookup_absent,25,16.82664176,0.3349114716226371,0.13128529687607376
node256_only,controlled_fanout,640000,64,10000,0.0,lookup_success,25,5.326875599999999,0.2771363148759105,0.10863743543135691
node256_only,controlled_fanout,650000,65,10000,0.0,insert,25,3.4837717199999996,0.0852776676957495,0.033428845736733805
node256_only,controlled_fanout,650000,65,10000,0.0,lookup_absent,25,16.88557212,0.28846657738134923,0.1130788983334889
node256_only,controlled_fanout,650000,65,10000,0.0,lookup_success,25,5.34378032,0.2264961424891752,0.08878648785575669
node256_only,controlled_fanout,660000,66,10000,0.0,insert,25,3.44796748,0.09251260208845419,0.036264940018674044
node256_only,controlled_fanout,660000,66,10000,0.0,lookup_absent,25,16.863276799999998,0.2937408070317542,0.11514639635644766
node256_only,controlled_fanout,660000,66,10000,0.0,lookup_success,25,5.29486816,0.2250093979621888,0.088203684001178
node256_only,controlled_fanout,800000,80,10000,0.0,insert,25,3.21256232,0.048392540476055505,0.018969875866613757
node256_only,controlled_fanout,800000,80,10000,0.0,lookup_absent,25,16.11131916,0.33009363107882905,0.129396703382901
node256_only,controlled_fanout,800000,80,10000,0.0,lookup_success,25,4.93572452,0.22569536024217093,0.088472581214931
node256_only,controlled_fanout,960000,96,10000,0.0,insert,25,3.047187,0.045746257320499376,0.017932532869635757
node256_only,controlled_fanout,960000,96,10000,0.0,lookup_absent,25,15.7829072,0.4096458322977503,0.1605811662607181
node256_only,controlled_fanout,960000,96,10000,0.0,lookup_success,25,4.71605472,0.18306673591287237,0.07176216047784598
node256_only,controlled_fanout,1120000,112,10000,0.0,insert,25,2.9315631200000003,0.05433560242474551,0.02129955615050024
node256_only,controlled_fanout,1120000,112,10000,0.0,lookup_absent,25,15.51910136,0.24283778380088092,0.09519241124994532
node256_only,controlled_fanout,1120000,112,10000,0.0,lookup_success,25,4.57287192,0.1805499400698969,0.07077557650739959
node256_only,controlled_fanout,1280000,128,10000,0.0,insert,25,2.8722776,0.027756262983934694,0.010880455089702399
node256_only,controlled_fanout,1280000,128,10000,0.0,lookup_absent,25,15.237459000000001,0.7688227197919771,0.301378506158455
node256_only,controlled_fanout,1280000,128,10000,0.0,lookup_success,25,4.493493040000001,0.12947986324730185,0.05075610639294233
node256_only,controlled_fanout,1600000,160,10000,0.0,insert,25,2.75617212,0.03426459059330298,0.013431719512574769
node256_only,controlled_fanout,1600000,160,10000,0.0,lookup_absent,25,15.061932079999998,0.41900141762159937,0.16424855570766694
node256_only,controlled_fanout,1600000,160,10000,0.0,lookup_success,25,4.33829568,0.15528560111686646,0.06087195563781165
node256_only,controlled_fanout,1920000,192,10000,0.0,insert,25,2.6645801999999996,0.02612893031679628,0.010242540684184141
node256_only,controlled_fanout,1920000,192,10000,0.0,lookup_absent,25,14.73332752,0.30318261639853294,0.11884758562822491
node256_only,controlled_fanout,1920000,192,10000,0.0,lookup_success,25,4.1986118,0.16151294895121196,0.06331307598887509
node256_only,controlled_fanout,2240000,224,10000,0.0,insert,25,2.63192208,0.016197449968847928,0.006349400387788388
node256_only,controlled_fanout,2240000,224,10000,0.0,lookup_absent,25,14.671842320000001,0.13788609778144134,0.05405135033032501
node256_only,controlled_fanout,2240000,224,10000,0.0,lookup_success,25,4.16992868,0.1289283653040584,0.050539919199190896
node256_only,controlled_fanout,2550000,255,10000,0.0,insert,25,2.5848558400000003,0.027981276970324247,0.010968660572367105
node256_only,controlled_fanout,2550000,255,10000,0.0,lookup_absent,25,14.37011632,0.8432817017507024,0.3305664270862753
node256_only,controlled_fanout,2550000,255,10000,0.0,lookup_success,25,4.06160572,0.24824767155311514,0.09731308724882112
node32_node64,controlled_fanout,100,1,100,0.0,insert,25,11.4409738,2.370537020803883,0.9292505121551222
node32_node64,controlled_fanout,100,1,100,0.0,lookup_absent,25,111.25009152000001,29.918542198534062,11.728068541825353
node32_node64,controlled_fanout,100,1,100,0.0,lookup_success,25,108.4935066,26.793673799138613,10.503120129262337
node32_node64,controlled_fanout,200,2,100,0.0,insert,25,9.36178632,1.072741460247479,0.4205146524170117
node32_node64,controlled_fanout,200,2,100,0.0,lookup_absent,25,63.09487836,1.6949336140573221,0.6644139767104702
node32_node64,controlled_fanout,200,2,100,0.0,lookup_success,25,44.47048856000001,1.0927407501315234,0.42835437405155713
node32_node64,controlled_fanout,300,3,100,0.0,insert,25,10.817853480000002,1.079820649572114,0.42328969463226873
node32_node64,controlled_fanout,300,3,100,0.0,lookup_absent,25,61.967710600000004,8.93747182016895,3.5034889535062286
node32_node64,controlled_fanout,300,3,100,0.0,lookup_success,25,40.87560784,1.03571349234886,0.40599968900075306
node32_node64,controlled_fanout,400,4,100,0.0,insert,25,15.7093938,4.242206136676952,1.662944805577365
node32_node64,controlled_fanout,400,4,100,0.0,lookup_absent,25,89.92217384,20.401400263492825,7.997348903289188
node32_node64,controlled_fanout,400,4,100,0.0,lookup_success,25,54.356120360000006,12.29615157367765,4.820091416881638
node32_node64,controlled_fanout,500,5,100,0.0,insert,25,12.985948559999999,3.1833468153941644,1.2478719516345125
node32_node64,controlled_fanout,500,5,100,0.0,lookup_absent,25,85.04573144,14.324350067856946,5.615145226599923
node32_node64,controlled_fanout,500,5,100,0.0,lookup_success,25,80.37938396,16.085043210095048,6.305336938357259
node32_node64,controlled_fanout,600,6,100,0.0,insert,25,12.56568712,3.8784951214831844,1.5203700876214081
node32_node64,controlled_fanout,600,6,100,0.0,lookup_absent,25,81.13769148,21.86865001723571,8.572510806756398
node32_node64,controlled_fanout,600,6,100,0.0,lookup_success,25,76.21837884,21.869078949956897,8.572678948383103
node32_node64,controlled_fanout,700,7,100,0.0,insert,25,13.9966102,4.094761145436905,1.6051463690112668
node32_node64,controlled_fanout,700,7,100,0.0,lookup_absent,25,88.85347824,21.564823151372426,8.453410675337992
node32_node64,controlled_fanout,700,7,100,0.0,lookup_success,25,83.6740366,18.98590601142844,7.442475156479948
node32_node64,controlled_fanout,800,8,100,0.0,insert,25,12.3125488,3.0957653126795917,1.2135400025704
node32_node64,controlled_fanout,800,8,100,0.0,lookup_absent,25,93.12945956,21.558174778329715,8.450804513105249
node32_node64,controlled_fanout,800,8,100,0.0,lookup_success,25,82.80211716,19.465611266679552,7.630519616538384
node32_node64,controlled_fanout,1000,1,1000,0.0,insert,25,13.641673679999998,3.8639544791063765,1.5146701558096995
node32_node64,controlled_fanout,1000,1,1000,0.0,lookup_absent,25,90.52186444,22.821933624653685,8.946197980864245
node32_node64,controlled_fanout,1000,1,1000,0.0,lookup_success,25,51.58411396,13.157220821936129,5.157630562198962
node32_node64,controlled_fanout,1200,12,100,0.0,insert,25,12.864841080000001,2.3747553537732036,0.9309040986790957
node32_node64,controlled_fanout,1200,12,100,0.0,lookup_absent,25,89.86886144,14.211707832008189,5.57098947014721
node32_node64,controlled_fanout,1200,12,100,0.0,lookup_success,25,81.60298364,10.658335112302078,4.178067364022414
node32_node64,controlled_fanout,1500,15,100,0.0,insert,25,15.137998,2.492304746375213,0.9769834605790836
node32_node64,controlled_fanout,1500,15,100,0.0,lookup_absent,25,103.28422275999999,15.357595977365314,6.020177623127203
node32_node64,controlled_fanout,1500,15,100,0.0,lookup_success,25,89.572035,11.941981382236806,4.681256701836828
node32_node64,controlled_fanout,1600,16,100,0.0,insert,25,16.51889264,1.0065758275308876,0.3945777243921079
node32_node64,controlled_fanout,1600,16,100,0.0,lookup_absent,25,107.02663064000001,2.8418871733708593,1.114019771961377
node32_node64,controlled_fanout,1600,16,100,0.0,lookup_success,25,93.52893976,0.7345992810737143,0.287962918180896
node32_node64,controlled_fanout,1700,17,100,0.0,insert,25,12.41160152,1.7146229790179368,0.6721322077750311
node32_node64,controlled_fanout,1700,17,100,0.0,lookup_absent,25,95.81233824,12.12941162149381,4.754729355625574
node32_node64,controlled_fanout,1700,17,100,0.0,lookup_success,25,84.53982695999998,9.28679350249117,3.6404230529765385
node32_node64,controlled_fanout,1800,18,100,0.0,insert,25,12.40641276,1.7369921520206575,0.6809009235920978
node32_node64,controlled_fanout,1800,18,100,0.0,lookup_absent,25,94.76246056,12.980240499669568,5.0882542758704705
node32_node64,controlled_fanout,1800,18,100,0.0,lookup_success,25,84.64157228,9.24141982546264,3.622636571581354
node32_node64,controlled_fanout,2000,2,1000,0.0,insert,25,11.848515279999999,2.2662749992758586,0.8883797997161367
node32_node64,controlled_fanout,2000,2,1000,0.0,lookup_absent,25,80.03580892,15.489850954876674,6.072021574311656
node32_node64,controlled_fanout,2000,2,1000,0.0,lookup_success,25,41.167926040000005,7.545634477410069,2.957888715144747
node32_node64,controlled_fanout,2400,24,100,0.0,insert,25,13.52360704,1.8553340571577095,0.7272909504058221
node32_node64,controlled_fanout,2400,24,100,0.0,lookup_absent,25,97.21977887999999,8.80634563559225,3.4520874891521616
node32_node64,controlled_fanout,2400,24,100,0.0,lookup_success,25,84.64139128000001,6.531719358660399,2.5604339885948764
node32_node64,controlled_fanout,3000,3,1000,0.0,insert,25,13.3108702,1.7773314616935554,0.6967139329838737
node32_node64,controlled_fanout,3000,3,1000,0.0,lookup_absent,25,83.4163594,7.602011399740806,2.9799884686983957
node32_node64,controlled_fanout,3000,3,1000,0.0,lookup_success,25,40.595668599999996,3.239522257804973,1.2698927250595493
node32_node64,controlled_fanout,3100,31,100,0.0,insert,25,14.049084,1.425786986183157,0.5589084985837975
node32_node64,controlled_fanout,3100,31,100,0.0,lookup_absent,25,98.35981299999999,0.9844120674957045,0.3858895304583162
node32_node64,controlled_fanout,3100,31,100,0.0,lookup_success,25,84.75670572000001,1.9702974247355038,0.7723565904963176
node32_node64,controlled_fanout,3200,32,100,0.0,insert,25,13.992993919999998,1.8713533341363304,0.7335705069814416
node32_node64,controlled_fanout,3200,32,100,0.0,lookup_absent,25,98.78499968,9.529283356931423,3.7354790759171173
node32_node64,controlled_fanout,3200,32,100,0.0,lookup_success,25,84.02191444,7.879552525604875,3.0887845900371107
node32_node64,controlled_fanout,3300,33,100,0.0,insert,25,12.067460800000001,1.374598172017675,0.5388424834309287
