variant,workload,n,fanout_target,groups,bytes_per_key,internal_node_bytes,leaf_bytes,total_bytes,internal_nodes,leaves,avg_leaf_depth,max_leaf_depth,node2,node4,node5,node16,node32,node48,node64,node256,node2_bytes,node4_bytes,node5_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,fanout_1_2,fanout_3_5,fanout_6_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256
paper6_indexed,uuid_fixture,8192,0,0,76.195,190016.0,434176.0,624192.0,3113.0,8192.0,4.007,7.0,1596.0,0.0,1214.0,303.0,0.0,0.0,0.0,0.0,63840.0,0.0,77696.0,48480.0,0.0,0.0,0.0,0.0,1596.0,1214.0,303.0,0.0,0.0,0.0,0.0
paper6_indexed,uuid_fixture,16384,0,0,76.449,384184.0,868352.0,1252536.0,5728.0,16384.0,4.223,7.0,2371.0,0.0,2581.0,776.0,0.0,0.0,0.0,0.0,94840.0,0.0,165184.0,124160.0,0.0,0.0,0.0,0.0,2371.0,2581.0,776.0,0.0,0.0,0.0,0.0
paper6_indexed,uuid_fixture,32768,0,0,78.152,824176.0,1736704.0,2560880.0,10471.0,32768.0,4.428,7.0,5394.0,0.0,2124.0,2953.0,0.0,0.0,0.0,0.0,215760.0,0.0,135936.0,472480.0,0.0,0.0,0.0,0.0,5394.0,2124.0,2953.0,0.0,0.0,0.0,0.0
paper6_indexed,uuid_fixture,65536,0,0,76.63,1548592.0,3473408.0,5022000.0,22957.0,65536.0,4.7,10.0,14078.0,0.0,4533.0,4346.0,0.0,0.0,0.0,0.0,563120.0,0.0,290112.0,695360.0,0.0,0.0,0.0,0.0,14078.0,4533.0,4346.0,0.0,0.0,0.0,0.0
paper6_indexed,uuid_fixture,100000,0,0,76.081,2308072.0,5300000.0,7608072.0,37408.0,100000.0,4.881,10.0,21609.0,0.0,11293.0,4506.0,0.0,0.0,0.0,0.0,864360.0,0.0,722752.0,720960.0,0.0,0.0,0.0,0.0,21609.0,11293.0,4506.0,0.0,0.0,0.0,0.0
paper6_indexed,words_fixture,4096,0,0,56.372,122928.0,107973.0,230901.0,2271.0,4096.0,7.882,18.0,1440.0,0.0,709.0,119.0,3.0,0.0,0.0,0.0,57600.0,0.0,45376.0,19040.0,912.0,0.0,0.0,0.0,1440.0,709.0,119.0,3.0,0.0,0.0,0.0
paper6_indexed,words_fixture,8192,0,0,55.959,243760.0,214659.0,458419.0,4450.0,8192.0,7.708000000000001,21.0,2852.0,0.0,1332.0,253.0,13.0,0.0,0.0,0.0,114080.0,0.0,85248.0,40480.0,3952.0,0.0,0.0,0.0,2852.0,1332.0,253.0,13.0,0.0,0.0,0.0
paper6_indexed,words_fixture,16384,0,0,56.44,488728.0,435989.0,924717.0,8947.0,16384.0,8.015,22.0,5803.0,0.0,2606.0,512.0,26.0,0.0,0.0,0.0,232120.0,0.0,166784.0,81920.0,7904.0,0.0,0.0,0.0,5803.0,2606.0,512.0,26.0,0.0,0.0,0.0
paper6_indexed,words_fixture,32768,0,0,55.217,951864.0,857474.0,1809338.0,16971.0,32768.0,7.666,22.0,10781.0,0.0,4997.0,1124.0,69.0,0.0,0.0,0.0,431240.0,0.0,319808.0,179840.0,20976.0,0.0,0.0,0.0,10781.0,4997.0,1124.0,69.0,0.0,0.0,0.0
paper6_indexed,words_fixture,65536,0,0,55.695,1917008.0,1733029.0,3650037.0,34424.0,65536.0,7.943,22.0,21726.0,0.0,10436.0,2136.0,126.0,0.0,0.0,0.0,869040.0,0.0,667904.0,341760.0,38304.0,0.0,0.0,0.0,21726.0,10436.0,2136.0,126.0,0.0,0.0,0.0
paper6_indexed,words_fixture,131072,0,0,55.685,3831880.0,3466906.0,7298786.0,68983.0,131072.0,7.931,22.0,43929.0,0.0,20544.0,4244.0,266.0,0.0,0.0,0.0,1757160.0,0.0,1314816.0,679040.0,80864.0,0.0,0.0,0.0,43929.0,20544.0,4244.0,266.0,0.0,0.0,0.0
paper6_indexed,words_fixture,235886,0,0,55.854,6907832.0,6267285.0,13175117.0,124256.0,235886.0,8.075,22.0,79113.0,0.0,36939.0,7745.0,458.0,0.0,1.0,0.0,3164520.0,0.0,2364096.0,1239200.0,139232.0,0.0,784.0,0.0,79113.0,36939.0,7745.0,458.0,0.0,1.0,0.0
