variant,workload,n,fanout_target,groups,prefix_len,operation,runs,mops_mean,mops_std,scans_mean,scans_std,avg_entries,mops_ci95,scans_ci95
original4,controlled_fanout,64000,64,1000,4,iter_prefix,10,203.1030946,50.08398485860138,3173485.8525628,782562.2627704714,64.0,31.042375424311036,485037.11560497625
original4,controlled_fanout,65000,65,1000,0,iter_full,10,287.48757420000004,25.845268263661787,4422.8857536,397.61951147320974,65000.0,16.019063232442345,246.44712648224396
original4,controlled_fanout,65000,65,1000,4,iter_prefix,10,204.2374853,70.61613973389018,3142115.158247,1086402.1504485686,65.0,43.76833686105067,673359.0290631894
original4,controlled_fanout,80000,8,10000,0,iter_full,10,290.090699,28.378426678801436,3626.1337381999997,354.73033248661665,80000.0,17.58913108455162,219.86413793807975
original4,controlled_fanout,80000,8,10000,4,iter_prefix,10,60.09985,20.34257443012267,7512481.270483499,2542821.808278693,8.0,12.608458259455126,1576057.2852292995
original4,controlled_fanout,128000,128,1000,0,iter_full,10,326.1039015,48.54200612821238,2547.6867306,379.2344228312711,128000.0,30.086647105564502,235.05193048409083
original4,controlled_fanout,128000,128,1000,4,iter_prefix,10,238.1528539,58.84787932238983,1860569.1701257,459749.0579493049,128.0,36.47429348937769,284955.4183463627
original4,controlled_fanout,160000,16,10000,0,iter_full,10,306.7607883,68.10551861869642,1917.2549258,425.6594912934343,160000.0,42.21223777216871,263.82648603054935
original4,controlled_fanout,160000,16,10000,4,iter_prefix,10,81.38747509999999,32.307734168491805,5086717.1901124995,2019233.3933716677,16.0,20.02454109828933,1251533.823502942
original4,controlled_fanout,170000,17,10000,0,iter_full,10,88.07778499999999,27.613433166195108,518.1046177000001,162.43196002561254,170000.0,17.11498319311423,100.67637186332611
original4,controlled_fanout,170000,17,10000,4,iter_prefix,10,37.8212946,8.365824971481722,2224782.0441354,492107.3426505045,17.0,5.185192037574301,305011.29098942917
